index,elapsed,wall_time,j1,j2,j3,j4,gripper
1,2.0828781127929688,1781559116.9804132,0.015339807607233524,-0.8436894416809082,0.16260196268558502,0.7961360216140747,0.014735856093466282
2,7.691303730010986,1781559122.5888388,0.019941750913858414,-0.14879614114761353,-1.2333205938339233,-0.08130098134279251,0.014753483235836029
3,14.641111373901367,1781559129.5386465,0.032213594764471054,-0.21935924887657166,-1.1029322147369385,2.2242722511291504,0.014841616153717041
4,21.526249885559082,1781559136.423785,1.4097282886505127,-0.598252534866333,1.0032234191894531,-0.4494563639163971,0.014823989011347294
5,25.05277705192566,1781559139.9503121,1.5401166677474976,-1.665903091430664,0.1564660370349884,1.3115535974502563,0.014788735657930374
6,29.162115335464478,1781559144.0596504,1.4695535898208618,-0.2546408176422119,-0.49240782856941223,0.5322913527488708,0.014788735657930374
7,34.98557901382446,1781559149.883114,1.5431846380233765,-1.480291485786438,-0.07056311517953873,1.398990511894226,0.014788735657930374
8,39.569358587265015,1781559154.4668937,1.4204661846160889,-0.041417479515075684,0.8314175605773926,-0.983281672000885,0.014771109446883202
9,49.407559871673584,1781559164.305095,1.4250681400299072,-0.11044661700725555,0.832951545715332,-0.9295923709869385,0.014771109446883202
10,58.17244267463684,1781559173.0699778,1.492563247680664,-0.015339807607233524,-0.31753402948379517,-1.1903691291809082,0.014841616153717041
11,66.50302290916443,1781559181.400558,0.004601942375302315,-0.11965049803256989,-1.4358060359954834,0.16873788833618164,0.008989577181637287
12,74.93591976165771,1781559189.8334548,-0.01840776950120926,-0.29452431201934814,-1.2455923557281494,1.93741774559021,-0.0011809832649305463
13,81.28102731704712,1781559196.1785624,-0.004601942375302315,-0.4356505572795868,1.3759807348251343,-1.5370486974716187,-0.0011809832649305463
14,88.30090594291687,1781559203.198441,0.003067961661145091,-0.8130097985267639,0.2715145945549011,0.7577865123748779,-0.0011809832649305463
