sample_idx,cycle_idx,pose_idx,pose_name,j1,j2,j3,j4,gripper,robot_u,robot_v,robot_d,robot_conf,robot_bbox,image_path
100,1,16,calib_16_left_low_mid,0.26384469866752625,-0.9096506237983704,1.1029322147369385,-0.3773592710494995,-1.7626196495257318e-05,399,164,0.9180000305175782,0.921875,"[348.1297607421875, 129.64004516601562, 449.90576171875, 198.54727172851562]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0100_cycle_01_pose_16_calib_16_left_low_mid.jpg
101,1,16,calib_16_left_low_mid,0.08130098134279251,-0.9464661478996277,1.1412817239761353,-0.3973010182380676,-1.7626196495257318e-05,376,166,0.9180000305175782,0.9186854958534241,"[321.844970703125, 130.77658081054688, 432.0694580078125, 201.32150268554688]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0101_cycle_01_pose_16_calib_16_left_low_mid.jpg
102,1,16,calib_16_left_low_mid,-0.10124272853136063,-0.9817476868629456,1.1750292778015137,-0.41724276542663574,-1.7626196495257318e-05,363,165,0.9290000677108765,0.950430154800415,"[315.32171630859375, 131.71319580078125, 411.73419189453125, 198.569091796875]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0102_cycle_01_pose_16_calib_16_left_low_mid.jpg
103,1,16,calib_16_left_low_mid,-0.28685441613197327,-1.020097255706787,1.2133787870407104,-0.43411657214164734,-1.7626196495257318e-05,348,165,0.9290000677108765,0.9389218688011169,"[302.2302551269531, 133.32803344726562, 394.0454406738281, 197.98550415039062]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0103_cycle_01_pose_16_calib_16_left_low_mid.jpg
104,1,16,calib_16_left_low_mid,-0.4555923044681549,-1.052310824394226,1.2486603260040283,-0.45099034905433655,-1.7626196495257318e-05,334,167,0.943000066280365,0.9365635514259338,"[287.36090087890625, 134.61158752441406, 381.42315673828125, 200.3832244873047]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0104_cycle_01_pose_16_calib_16_left_low_mid.jpg
105,1,17,calib_17_right_low_mid,-0.45405831933021545,-1.052310824394226,1.2486603260040283,-0.45099034905433655,-1.7626196495257318e-05,325,168,0.9510000228881836,0.9303869605064392,"[270.88177490234375, 136.11065673828125, 380.27777099609375, 201.48226928710938]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0105_cycle_01_pose_17_calib_17_right_low_mid.jpg
106,1,17,calib_17_right_low_mid,-0.30833014845848083,-1.052310824394226,1.2501943111419678,-0.45099034905433655,-1.7626196495257318e-05,325,168,0.9480000615119935,0.9299469590187073,"[270.3951416015625, 136.09234619140625, 380.911376953125, 201.32891845703125]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0106_cycle_01_pose_17_calib_17_right_low_mid.jpg
107,1,17,calib_17_right_low_mid,-0.16106797754764557,-1.052310824394226,1.2486603260040283,-0.45099034905433655,-1.7626196495257318e-05,331,168,0.9510000228881836,0.9403175711631775,"[284.232421875, 135.98114013671875, 378.2061767578125, 201.6881103515625]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0107_cycle_01_pose_17_calib_17_right_low_mid.jpg
108,1,17,calib_17_right_low_mid,0.00920388475060463,-1.052310824394226,1.2486603260040283,-0.45099034905433655,-1.7626196495257318e-05,342,168,0.9460000276565552,0.9331021308898926,"[297.08941650390625, 136.268798828125, 388.87823486328125, 200.3626708984375]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0108_cycle_01_pose_17_calib_17_right_low_mid.jpg
109,1,17,calib_17_right_low_mid,0.15033011138439178,-1.052310824394226,1.2486603260040283,-0.45099034905433655,-1.7626196495257318e-05,354,168,0.943000066280365,0.929580807685852,"[309.0664978027344, 136.0727081298828, 399.8160705566406, 201.05979919433594]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0109_cycle_01_pose_17_calib_17_right_low_mid.jpg
110,1,17,calib_17_right_low_mid,0.3405437469482422,-1.052310824394226,1.2486603260040283,-0.45099034905433655,-1.7626196495257318e-05,365,168,0.9390000581741333,0.9399254322052002,"[316.427001953125, 135.59539794921875, 413.8304443359375, 201.30618286132812]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0110_cycle_01_pose_17_calib_17_right_low_mid.jpg
111,1,17,calib_17_right_low_mid,0.45405831933021545,-1.052310824394226,1.2486603260040283,-0.45099034905433655,-1.7626196495257318e-05,381,170,0.93100004196167,0.8646838665008545,"[328.2942810058594, 136.01300048828125, 434.7933654785156, 204.23028564453125]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0111_cycle_01_pose_17_calib_17_right_low_mid.jpg
112,1,18,calib_18_left_near,0.4494563639163971,-1.052310824394226,1.2486603260040283,-0.45099034905433655,-1.7626196495257318e-05,392,169,0.9370000243186951,0.9107687473297119,"[341.9168701171875, 135.37997436523438, 443.40966796875, 203.33120727539062]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0112_cycle_01_pose_18_calib_18_left_near.jpg
113,1,18,calib_18_left_near,0.27458256483078003,-0.7485826015472412,0.8851069211959839,-0.302194207906723,-3.5252818634035066e-05,392,169,0.9370000243186951,0.916741669178009,"[341.472412109375, 135.34579467773438, 443.240966796875, 203.72073364257812]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0113_cycle_01_pose_18_calib_18_left_near.jpg
114,1,18,calib_18_left_near,0.13038836419582367,-0.49547579884529114,0.575242817401886,-0.17487381398677826,-1.7626196495257318e-05,389,153,0.900000023841858,0.9000722169876099,"[338.47344970703125, 118.48825073242188, 440.67633056640625, 188.46322631835938]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0114_cycle_01_pose_18_calib_18_left_near.jpg
115,1,18,calib_18_left_near,-0.02147573046386242,-0.22702915966510773,0.25003886222839355,-0.03988350182771683,-1.7626196495257318e-05,378,144,0.865000057220459,0.9527542591094971,"[323.85247802734375, 107.40843963623047, 432.45391845703125, 180.88189697265625]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0115_cycle_01_pose_18_calib_18_left_near.jpg
116,1,18,calib_18_left_near,-0.17180584371089935,0.03681553900241852,-0.07209710031747818,0.09050486981868744,-1.7626196495257318e-05,360,143,0.8260000228881836,0.9398821592330933,"[308.5155029296875, 103.70944213867188, 412.5445556640625, 183.80831909179688]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0116_cycle_01_pose_18_calib_18_left_near.jpg
117,1,18,calib_18_left_near,-0.31446605920791626,0.2883884012699127,-0.3742913007736206,0.21629129350185394,-1.7626196495257318e-05,338,151,0.7960000514984131,0.9459735751152039,"[285.15228271484375, 107.71703338623047, 391.96356201171875, 194.904052734375]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0117_cycle_01_pose_18_calib_18_left_near.jpg
118,1,19,calib_19_center_near,-0.35588353872299194,0.35895150899887085,-0.4601942300796509,0.25003886222839355,-1.7626196495257318e-05,301,167,0.7800000190734864,0.9402706623077393,"[243.62399291992188, 118.7843017578125, 359.4767761230469, 216.952392578125]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0118_cycle_01_pose_19_calib_19_center_near.jpg
119,1,19,calib_19_center_near,-0.27458256483078003,0.35895150899887085,-0.4601942300796509,0.25003886222839355,-1.7626196495257318e-05,290,174,0.7780000448226929,0.9310471415519714,"[229.3573760986328, 125.09909057617188, 352.06634521484375, 223.28765869140625]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0119_cycle_01_pose_19_calib_19_center_near.jpg
120,1,19,calib_19_center_near,-0.17180584371089935,0.35895150899887085,-0.4586602449417114,0.2485048919916153,-1.7626196495257318e-05,309,172,0.7680000543594361,0.9394106268882751,"[251.7260284423828, 124.86402893066406, 366.51141357421875, 221.1172332763672]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0120_cycle_01_pose_19_calib_19_center_near.jpg
121,1,19,calib_19_center_near,-0.10124272853136063,0.3604854941368103,-0.4601942300796509,0.24697090685367584,-1.7626196495257318e-05,332,172,0.7660000205039978,0.9436982274055481,"[275.7897033691406, 125.12024688720703, 389.0821838378906, 219.02044677734375]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0121_cycle_01_pose_19_calib_19_center_near.jpg
122,1,19,calib_19_center_near,-0.03681553900241852,0.35895150899887085,-0.4586602449417114,0.24697090685367584,-1.7626196495257318e-05,349,171,0.7620000123977662,0.9387913942337036,"[292.7774658203125, 125.45362854003906, 406.885009765625, 217.86891174316406]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0122_cycle_01_pose_19_calib_19_center_near.jpg
123,1,19,calib_19_center_near,-2.0694557179012918e-13,0.35895150899887085,-0.4586602449417114,0.24697090685367584,-1.7626196495257318e-05,362,169,0.759000051021576,0.9310270547866821,"[306.06134033203125, 125.27212524414062, 419.92987060546875, 214.718505859375]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0123_cycle_01_pose_19_calib_19_center_near.jpg
124,1,20,calib_20_right_near,-2.0694557179012918e-13,0.35588353872299194,-0.4555923044681549,0.24697090685367584,-1.7626196495257318e-05,372,169,0.759000051021576,0.9201277494430542,"[316.26995849609375, 124.92675018310547, 429.65087890625, 213.98760986328125]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0124_cycle_01_pose_20_calib_20_right_near.jpg
125,1,20,calib_20_right_near,0.04448544234037399,0.35588353872299194,-0.4555923044681549,0.24697090685367584,-1.7626196495257318e-05,372,169,0.7570000171661377,0.9227160215377808,"[316.0626525878906, 124.72776794433594, 429.7023620605469, 213.8987579345703]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0125_cycle_01_pose_20_calib_20_right_near.jpg
126,1,20,calib_20_right_near,0.11044661700725555,0.35588353872299194,-0.4555923044681549,0.24697090685367584,-1.7626196495257318e-05,383,169,0.7610000252723694,0.9186006784439087,"[325.08441162109375, 124.59321594238281, 441.0250244140625, 213.86073303222656]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0126_cycle_01_pose_20_calib_20_right_near.jpg
127,1,20,calib_20_right_near,0.1733398288488388,0.35588353872299194,-0.4555923044681549,0.2485048919916153,-1.7626196495257318e-05,397,171,0.7610000252723694,0.9281765222549438,"[334.94110107421875, 124.58663940429688, 459.75958251953125, 217.66201782226562]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0127_cycle_01_pose_20_calib_20_right_near.jpg
128,1,20,calib_20_right_near,0.24697090685367584,0.35128161311149597,-0.4555923044681549,0.24697090685367584,-1.7626196495257318e-05,415,171,0.7660000205039978,0.8990038633346558,"[355.51458740234375, 124.48512268066406, 475.43109130859375, 217.73277282714844]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0128_cycle_01_pose_20_calib_20_right_near.jpg
129,1,20,calib_20_right_near,0.31139808893203735,0.35128161311149597,-0.4555923044681549,0.24697090685367584,-1.7626196495257318e-05,432,170,0.7700000286102295,0.942638099193573,"[368.75994873046875, 122.38648986816406, 495.83001708984375, 217.7047882080078]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0129_cycle_01_pose_20_calib_20_right_near.jpg
130,1,20,calib_20_right_near,0.35128161311149597,0.35128161311149597,-0.452524334192276,0.24697090685367584,-1.7626196495257318e-05,444,170,0.7770000576972962,0.9295424818992615,"[380.68658447265625, 121.98648071289062, 509.22015380859375, 218.758544921875]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_04-36-11/sample_0130_cycle_01_pose_20_calib_20_right_near.jpg
